price,market_cap,volume,date,coin,daily_return,price_7d_avg,price_30d_avg,volatility_7d,high_volume,large_swing
4343.951983440489,524308225825.147,42741046618.56157,2025-10-02 00:00:00,ethereum,4.819266733212091,4109.137651728627,4342.151856522241,4.140717977183423,False,False
4484.006245909478,540553843152.3364,41104321433.11955,2025-10-03 00:00:00,ethereum,3.224120869726166,4197.843788631306,4347.423521178359,2.4646223706417225,False,False
4515.759068159723,545075315730.44794,45970576945.09693,2025-10-04 00:00:00,ethereum,0.7081351030501226,4266.223952507539,4349.619920192739,2.2778270812103814,False,False
4487.706651673285,541611848322.7991,20597928707.86516,2025-10-05 00:00:00,ethereum,-0.6212115408068097,4333.300980874332,4355.9403198970285,2.3018778459549405,False,False
4515.321391965295,545075062109.9613,40355486904.311195,2025-10-06 00:00:00,ethereum,0.6153419203929866,4386.655513428445,4362.897249192527,2.2278063459897584,False,False
4689.131734746596,566339901682.9528,41164885082.65789,2025-10-07 00:00:00,ethereum,3.849345986546693,4454.301077038063,4376.764639545485,2.4355961953496377,False,False
4454.32846286666,537522914209.85065,49804861778.9329,2025-10-08 00:00:00,ethereum,-5.007393376049496,4498.600791251646,4381.774507605173,3.330495653437533,False,True
4527.578004547945,546454608029.64813,36623453162.8216,2025-10-09 00:00:00,ethereum,1.6444575718186805,4524.833079981283,4389.037584331038,2.9290165888182518,False,False
4368.649439385323,527213250874.5829,42731695438.879875,2025-10-10 00:00:00,ethereum,-3.5102336172447846,4508.353536192118,4391.014474106548,3.0390100128475526,False,False
3835.632842050135,463578765352.8637,90784076986.425,2025-10-11 00:00:00,ethereum,-12.200946876849528,4411.192646747892,4373.953008719197,5.344875654926683,True,True
3749.218185954949,453043143808.8669,54140013164.198265,2025-10-12 00:00:00,ethereum,-2.252943898796045,4305.694294502415,4350.282981051068,5.3011790753131995,True,False
4159.729307791921,501175375996.802,57642806541.61372,2025-10-13 00:00:00,ethereum,10.949245988798385,4254.89542533479,4331.979233172466,7.333184650481039,True,True
